Trailing P/E Ratio,Forward P/E Ratio,Price to Book Ratio,Dividend Yield,Earnings Per Share Trailing,Earnings Per Share Forward,Return on Equity,Debt to Equity Ratio,Free Cash Flow,Revenue Growth,Beta (Volatility),Operating Margin,Gross Margin,Net Profit Margin,Price to Sales Ratio,Current Ratio,Quick Ratio,Interest Coverage Ratio,Dividend Payout Ratio,Return on Assets,Return on Investment,Enterprise Value,Enterprise Value to EBITDA,Price to Free Cash Flow,PEG Ratio,Book Value Per Share,Symbol,Error
Not Available,-1.5880195,1.704423,Not Available,Not Available,-1.07,-0.85243,368.045,-13166625,-0.203,-0.098,-0.36949003,0.58509,-0.32311,0.48446777,0.534,0.186,Not Available,Not Available,-0.099020004,Not Available,486430336,-5.008,Not Available,Not Available,0.927,LANV,
16.6,17.008196,1.961804,0.0377,Not Available,1.22,0.11261,126.389,Not Available,0.051,Not Available,0.0185,0.20181,0.13895,2.5051877,0.874,Not Available,Not Available,Not Available,0.03418,Not Available,Not Available,Not Available,Not Available,Not Available,10.577,RGCO,
Not Available,Not Available,1.0883558,Not Available,Not Available,Not Available,-0.01338,65.206,-56276500,1.405,1.214,-0.34393,0.34028,-0.020450002,4.8988924,4.491,0.174,Not Available,Not Available,-0.0065499996,Not Available,483886688,-6539.009,Not Available,Not Available,23.926,STRS,
Not Available,6.2342343,1.4751652,Not Available,Not Available,1.11,-0.17565,101.07,-4919000,0.095,0.842,0.0115600005,0.14694999,-0.03827,0.33031592,0.787,0.357,Not Available,Not Available,0.02807,Not Available,394474368,8.354,Not Available,Not Available,4.691,TG,
7.431085,-66.68421,0.71689254,0.0078,Not Available,-0.37,0.09702,30.804,-27565876,0.868,0.805,-0.49433997,-0.73319,0.56129,4.1672907,2.67,0.669,Not Available,Not Available,-0.06668,Not Available,276783616,-9.394,Not Available,Not Available,35.347,ALCO,
Not Available,-36.5,2.1987953,Not Available,Not Available,-0.09,-0.39526,0.151,-15310224,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2.173,2.064,Not Available,Not Available,-0.24057,Not Available,195080976,-5.215,Not Available,Not Available,0.996,DC,
13.074627,17.804878,1.2908169,0.0299,Not Available,2.46,0.10925,Not Available,Not Available,-0.095,0.947,0.27622,Not Available,0.22431,2.9591954,Not Available,Not Available,Not Available,Not Available,0.00826,Not Available,301665312,Not Available,Not Available,Not Available,33.932,EVBN,
9.884106,Not Available,1.4363391,0.0152,Not Available,Not Available,Not Available,Not Available,Not Available,0.045,0.312,0.46385,Not Available,0.32018003,3.2206151,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,71192424,Not Available,Not Available,Not Available,20.782,OVLY,
Not Available,-143.26854,Not Available,Not Available,Not Available,-0.04,Not Available,Not Available,18006658,0.383,1.232,-0.08777001,0.89642996,-0.11658,1.3393474,0.825,0.74,Not Available,Not Available,-0.2134,Not Available,292073440,-16.252,Not Available,Not Available,-0.185,LFMD,
14.757786,Not Available,1.3807058,0.0309,Not Available,Not Available,0.10326,Not Available,Not Available,-0.016,0.635,0.4482,Not Available,0.30197,4.441824,Not Available,Not Available,Not Available,Not Available,0.0098,Not Available,274813120,Not Available,Not Available,Not Available,30.89,VABK,
Not Available,-464.0,4.8739495,Not Available,Not Available,0.02,-0.09345999,123.814,7702000,-0.091,1.619,-0.087340005,0.65037,-0.04127,2.1340227,0.509,0.345,Not Available,Not Available,0.01124,Not Available,525127712,34.603,Not Available,Not Available,1.428,AIRS,
3.0169492,-7.73913,0.963725,Not Available,Not Available,Not Available,0.59080005,0.291,-57297876,Not Available,1.934,Not Available,Not Available,Not Available,Not Available,3.295,3.16,Not Available,Not Available,-0.10094,Not Available,309876576,-6.924,Not Available,Not Available,1.847,SLI,
Not Available,Not Available,23.879782,Not Available,Not Available,Not Available,-0.26157,306.775,3284000,0.089,-0.083,-0.00185,0.67702,-0.08715,2.2184749,1.33,0.896,Not Available,Not Available,-0.0035100002,Not Available,309094560,56.179,Not Available,Not Available,0.366,KFS,
Not Available,-3.6045198,0.24040093,Not Available,Not Available,-1.49,0.03996,142.542,-56895000,0.039,1.188,0.04745,0.35241002,0.01942,0.12457941,1.995,0.999,Not Available,Not Available,0.0076200003,Not Available,288392992,6.342,Not Available,Not Available,26.539,IRBT,
Not Available,-23.647058,9.284064,Not Available,Not Available,-0.17,-0.68767,6.382,-2009257,0.588,-0.384,-2.7496302,0.16022,-1.62377,16.069313,5.075,1.989,Not Available,Not Available,-0.26825002,Not Available,282400960,-15.527,Not Available,Not Available,0.433,RCAT,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,INBKZ,
Not Available,24.205881,0.64281803,Not Available,Not Available,0.21,-0.28416002,27.229,47161500,-0.115,1.662,-0.022820001,0.24712999,-0.13842,0.24802837,2.367,0.965,Not Available,Not Available,0.02247,Not Available,456375648,7.118,Not Available,Not Available,12.803,BOOM,
12.116667,Not Available,Not Available,0.1233,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,ACV,
12.671232,6.180387,0.9822661,0.1429,Not Available,1.63,0.0208,72.047,Not Available,-0.388,Not Available,0.71553004,1.0,0.19898,4.4296384,5.085,5.079,Not Available,Not Available,0.01396,Not Available,229140944,Not Available,Not Available,Not Available,9.417,AFCG,
Not Available,-7.1464014,2.4896264,0.0286,Not Available,-0.7,-0.43914002,1300.94,34300000,-0.037,1.67,0.015149999,0.26853,-0.028110001,0.12540315,1.35,0.379,Not Available,Not Available,0.011720001,Not Available,1495452928,9.37,Not Available,Not Available,2.892,ALTG,
22.227093,14.528646,1.8777558,0.012,Not Available,3.84,0.094,43.46,40159876,0.099,0.444,0.05815,0.21604,0.03296,0.6882669,2.843,0.848,Not Available,Not Available,0.047259998,Not Available,356997568,14.328,Not Available,Not Available,29.711,FLXS,
Not Available,Not Available,15.363229,Not Available,Not Available,Not Available,-1.39899,4251.757,-266375,-0.28,1.616,-0.09297,0.09849,-0.19315,0.201106,0.395,0.119,Not Available,Not Available,-0.021270001,Not Available,548875200,424.497,Not Available,Not Available,0.446,RDIB,
Not Available,14.10849,3.8666668,Not Available,Not Available,0.12,-0.34377998,289.667,-3687875,0.168,1.404,0.03734,0.31089002,-0.03721,0.3939251,1.633,0.753,Not Available,Not Available,-0.00166,Not Available,265060672,54.539,Not Available,Not Available,0.45,ARAY,
Not Available,53.615383,1.1042459,Not Available,Not Available,0.13,-0.15747,5.205,-22160624,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,11.57,11.505,Not Available,Not Available,-0.120349996,Not Available,43314716,-1.068,Not Available,Not Available,6.312,XBIT,
Not Available,-1.7079457,1.9916362,Not Available,Not Available,-2.41,-0.62167,28.401,-21178250,9.648,2.076,0.48949,-0.36297,-0.69071,1.6919992,3.746,3.526,Not Available,Not Available,-0.22147,Not Available,70355200,-0.706,Not Available,Not Available,1.913,MGNX,
Not Available,-30.395063,Not Available,Not Available,Not Available,0.53,Not Available,Not Available,33239250,0.104,1.602,0.03971,0.28544,-0.20447999,0.7734152,0.389,0.308,Not Available,Not Available,-0.09726,Not Available,260630032,-15.221,Not Available,Not Available,-8.544,INSG,
Not Available,-1.579969,0.55684775,Not Available,Not Available,-2.58,-0.24784,90.239,-24212750,-0.067,0.931,-0.15657,0.68016,-0.16535999,0.36385754,5.023,3.644,Not Available,Not Available,-0.090179995,Not Available,136644720,-1.867,Not Available,Not Available,7.309,NVRO,
Infinity,Not Available,0.12840468,Not Available,Not Available,Not Available,-0.53016,3.961,-719617,2.321,2.08,-0.41985,0.57254004,-1.38197,15.333196,3.877,3.604,Not Available,Not Available,-0.16525999,Not Available,Not Available,Not Available,Not Available,Not Available,1.285,MOBBW,
Not Available,-1.5180724,1.7897727,Not Available,Not Available,-0.41,-0.91657996,28.91,-31740376,3.714,0.703,-2.5396001,Not Available,Not Available,10.287663,4.54,4.276,Not Available,Not Available,-0.39681998,Not Available,122998888,-1.856,Not Available,Not Available,0.352,VXRT,
58.0,-29.0,1.6446126,Not Available,Not Available,0.05,0.03345,96.856,Not Available,-0.125,1.602,-0.0107,0.59993,0.001,0.400648,2.8,2.108,Not Available,Not Available,0.00496,Not Available,62502640,9.763,Not Available,Not Available,1.058,BRLT,
11.333334,9.160622,0.757671,0.0482,Not Available,1.45,0.06779,Not Available,Not Available,-0.064,0.551,0.43033,Not Available,0.23888999,2.5219386,Not Available,Not Available,Not Available,Not Available,0.00577,Not Available,559305152,Not Available,Not Available,Not Available,17.501,BCBP,
225.0,56.25,1.3008287,Not Available,Not Available,0.11,-0.00245,13.533,-33771376,0.166,Not Available,0.05389,0.43298998,-0.0043599997,2.5787034,2.891,2.162,Not Available,Not Available,0.0031299999,Not Available,279704128,26.3,Not Available,Not Available,5.189,ARQ,
Not Available,-3.3024693,1.655706,Not Available,Not Available,-1.19,-0.39336,13.365,-30083250,Not Available,1.276,-3.98675,0.97058,Not Available,15.751891,7.326,7.127,Not Available,Not Available,-0.21063,Not Available,130235320,-2.126,Not Available,Not Available,2.585,PYXS,
Not Available,28.083998,2.122371,Not Available,Not Available,0.29,-0.09523,73.488,47234624,0.345,0.802,0.02743,0.10735,-0.016339999,0.3869681,1.346,1.315,Not Available,Not Available,0.00874,Not Available,383335744,12.685,Not Available,Not Available,3.661,ORN,
Not Available,-2.1350539,1.5104741,Not Available,Not Available,-0.68,-0.62773,16.271,Not Available,-0.54,Not Available,-565.05,1.0,Not Available,694.5155,5.807,4.374,Not Available,Not Available,-0.25405002,Not Available,155322448,-1.516,Not Available,Not Available,0.907,ATAI,
29.738155,Not Available,1.5646527,0.052600004,Not Available,Not Available,0.26437,45.554,9885516,0.896,0.476,0.72063005,1.0,1.32607,Not Available,11.239,10.926,Not Available,Not Available,0.06682,Not Available,Not Available,Not Available,Not Available,Not Available,15.243,EICA,
Not Available,-2.4136171,Not Available,Not Available,Not Available,-0.12,-1.45795,293.705,-39061876,-0.301,0.795,-5.35937,-0.104890004,Not Available,7.568959,2.47,2.262,Not Available,Not Available,-0.38726002,Not Available,200624752,-2.632,Not Available,Not Available,-0.031,SENS,
Not Available,Not Available,Not Available,0.081,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,BMEZ,
Not Available,2.0164597,0.04499808,Not Available,Not Available,0.35,-0.013830001,26.253,204884624,-0.146,0.124,-0.24031,0.64202005,-0.0398,0.12895662,1.21,0.818,Not Available,Not Available,0.014450001,Not Available,1000342208,2.749,Not Available,Not Available,54.669,VSTA,
17.297873,10.356688,0.71466243,Not Available,Not Available,1.98,0.0425,10.974,Not Available,-0.353,0.364,0.39130002,0.91236997,0.45946,7.8007865,51.841,51.007,Not Available,Not Available,0.0387,Not Available,227518944,Not Available,Not Available,Not Available,22.752,SWKH,
Not Available,-9.818181,10.657895,Not Available,Not Available,-0.33,-0.85642,399.362,-20577876,7.761,Not Available,-1.4786,-0.0231,Not Available,43.950935,1.357,0.743,Not Available,Not Available,-0.121520005,Not Available,322184672,-15.447,Not Available,Not Available,0.304,CDZI,
Not Available,-5.381458,Not Available,0.0226,Not Available,-0.28,-2.13733,Not Available,47002500,-0.178,0.95,-0.2019,-0.048800003,-0.55214,1.0206736,3.791,1.569,Not Available,Not Available,-0.0404,Not Available,1340955264,-53.845,Not Available,Not Available,-0.035,EAF,
Not Available,0.7874125,0.4524,Not Available,Not Available,0.57,-0.39761,1449.896,354750016,-0.054,2.612,0.06485,0.35092,-0.02706,0.02023195,1.219,0.663,Not Available,Not Available,0.03478,Not Available,6324728320,6.287,Not Available,Not Available,1.0,QRTEA,
Not Available,-1.7,Not Available,Not Available,Not Available,-0.39,Not Available,Not Available,57285248,0.301,1.15,-0.95436996,0.68242997,-2.3388,1.7914661,0.197,0.176,Not Available,Not Available,-0.53643,Not Available,197583232,-2.079,Not Available,Not Available,-1.768,SCLX,
11.999999,3.4117646,0.78384256,Not Available,Not Available,2.66,0.07712,1097.165,Not Available,-0.084,2.014,0.1497,1.0,0.11531,1.2128907,8.152,7.506,Not Available,Not Available,0.0067000003,Not Available,3337538816,Not Available,Not Available,Not Available,13.319,CPSS,
Not Available,-4.752871,Not Available,Not Available,Not Available,-0.58,Not Available,Not Available,-31547500,0.028,1.931,-0.0051200003,-0.029760001,-0.19222,0.086959936,0.948,0.813,Not Available,Not Available,-0.11675,Not Available,714991872,-6.08,Not Available,Not Available,-6.77,TPIC,
Not Available,-12.799999,9.552238,Not Available,Not Available,-0.3,-1.3335899,1.629,-9482035,Not Available,0.472,-193.61603,1.0,Not Available,2298.7021,6.709,6.558,Not Available,Not Available,-0.66269,Not Available,218509840,-10.566,Not Available,Not Available,0.402,POET,
Not Available,1916.0,0.82429874,0.024500001,Not Available,1.04,-0.71667,386.308,-54185376,-0.122,1.057,0.03509,0.22612,-0.14687,0.10087734,1.928,1.617,Not Available,Not Available,0.0255,Not Available,1293943040,7.163,Not Available,Not Available,5.811,TTEC,
184.33334,80.43636,1.2710453,0.0235,Not Available,0.27,0.00667,Not Available,Not Available,-0.293,0.546,-0.10151,Not Available,0.02868,5.493108,Not Available,Not Available,Not Available,Not Available,0.00071999995,Not Available,219865424,Not Available,Not Available,Not Available,17.403,FFNW,
Not Available,Not Available,6.661591,Not Available,Not Available,Not Available,-0.65817,20.403,12784750,-0.043,1.367,0.08498,0.41249,-0.40276,Not Available,1.029,0.882,Not Available,Not Available,-0.00055,Not Available,280132768,32.841,Not Available,Not Available,2.627,CCLDO,
23.92208,-1842.0,Not Available,0.0422,Not Available,-0.01,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,ETX           ,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,TFSA,
1.5588236,2.9444444,2.0384617,Not Available,Not Available,0.27,3.73702,753.94,-12179250,0.073,0.167,0.11134,0.55037,0.12606,0.21660456,1.47,0.929,Not Available,Not Available,0.062800005,Not Available,357323360,6.262,Not Available,Not Available,0.39,PROC,
Not Available,-1.1285689,3.2217574,Not Available,Not Available,-0.69,-0.90262,376.138,-2626500,Not Available,1.96,-3.5779502,1.0,-0.68027,1.6566821,6.739,6.531,Not Available,Not Available,-0.11237001,Not Available,61410336,-0.994,Not Available,Not Available,0.239,GOSS,
9.915385,10.697095,0.7129425,0.1086,Not Available,1.42,0.07035,139.488,Not Available,-0.312,0.533,0.50441,0.91984004,0.62452,6.318818,2.921,2.914,Not Available,Not Available,0.02707,Not Available,485679712,Not Available,Not Available,Not Available,18.08,SEVN,
Not Available,125.0,1.0513036,Not Available,Not Available,0.18,-1.07006,68.1,-7186625,-0.12,1.559,-0.023740001,0.33812,-0.44368,0.21590275,1.32,0.765,Not Available,Not Available,-0.06959,Not Available,203997440,-2.288,Not Available,Not Available,1.189,GPRO,
Not Available,-0.68729603,0.51892745,Not Available,Not Available,-9.46,-0.77549005,134.685,-321696640,-0.767,1.701,-203.30348,Not Available,Not Available,20.178503,4.517,4.152,Not Available,Not Available,-0.22137,Not Available,46273504,-0.119,Not Available,Not Available,12.68,SPCE,
27.283583,60.933334,0.9390251,0.3441,Not Available,0.3,0.03659,8.5,-7088125,-0.406,1.158,0.01503,0.73802,0.01086,0.2964424,3.108,2.348,Not Available,Not Available,0.04774,Not Available,56126312,2.076,Not Available,Not Available,19.467,MED,
25.4,Not Available,Not Available,Not Available,Not Available,Not Available,0.78656995,37.455,-10915335,1.216,-0.128,0.10987,0.62814,0.24916,6.378078,1.752,1.692,Not Available,Not Available,0.2502,Not Available,191635792,16.591,Not Available,Not Available,Not Available,HPAI,
Not Available,-10.661145,29.333334,Not Available,Not Available,-1.05,-2.1455,748.234,-9622375,0.282,1.798,-0.20146999,0.73827004,-0.36743,3.6967897,5.588,4.627,Not Available,Not Available,-0.14741999,Not Available,289779136,-12.671,Not Available,Not Available,0.33,NPCE,
